Авторы,Идентификатор автора(ов),Название,Год,Название источника,Цитирования,Ссылка,Краткое описание,Ключевые слова автора,Ключевые слова указателя,Язык оригинального документа,Тип документа,Источник,EID
"Walkowitz G.","35095616200;","Employers discriminate against immigrants and criminal offenders—Experimental evidence",2019,"Economics Letters",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056809393&doi=10.1016%2fj.econlet.2018.11.003&partnerID=40&md5=03fc2c71dc42c0e5ee1da1d75b8e9865","We experimentally study the causal effect of being an immigrant or previously convicted on the hiring preferences and wage payments of employers. We find evidence for statistical discrimination against immigrants. Criminal offenders suffer from more severe and taste discrimination. © 2018 Elsevier B.V.","Criminal offenders; Experiment; Immigrants; Labor market discrimination",,"English",Article,Scopus,2-s2.0-85056809393
"Hadi S., Dmitry A., Azamat D.","57204637238;57204635373;57204632219;","Uberisation business model based on blockchain for implementation decentralized application for lease/rent lodging",2019,"Smart Innovation, Systems and Technologies",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056481275&doi=10.1007%2f978-3-030-03577-8_26&partnerID=40&md5=653f3db4e5c220ff516568a16811aac6","Currently, there are digital services that provide transactions between private contractors and their customers. A third party provides information, safety and security of transactions. The article is devoted to introduction of blockchain technology in business model of ‘People-to-People Economy’ (P2PE). Following the results of the work, an application for lease/rent lodgings for a short term was implemented. The paper describes the domain overview, choice of architectural solution and description of the application implementation. © Springer Nature Switzerland AG 2019.","Blockchain; Decentralized application (Dapp); Ethereum; People-to-People Economy (P2PE); Smart-contracts; Uberisation","Information services; Information systems; Information use; Decentralized application (Dapp); Ethereum; People-to-People Economy (P2PE); Smart contracts; Uberisation; Blockchain","English",Conference Paper,Scopus,2-s2.0-85056481275
"Priezjev N.V., Makeev M.A.","6602802926;55879826900;","Structural relaxation of porous glasses due to internal stresses and deformation under tensile loading at constant pressure",2019,"Computational Materials Science",2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055050330&doi=10.1016%2fj.commatsci.2018.10.009&partnerID=40&md5=b7acbe4ccf9a3ce029a1b22f8d6c84ce","The time evolution of the pore size distributions and mechanical properties of amorphous solids at constant pressure are studied using molecular dynamics simulations. The porous glasses were initially prepared at constant volume conditions via a rapid thermal quench from the liquid to the glassy state and allowing for simultaneous phase separation and material solidification. We found that at constant pressure and low temperature, the porous network becomes more compact and the glassy systems relocate to progressively lower levels of the potential energy. Although the elastic modulus and the average glass density both increase with the waiting time, their dependence is described by the power-law function with the same exponent. Moreover, the results of numerical simulations demonstrated that, under tensile loading at constant pressure, low-density porous samples become significantly deformed and break up into separate domains at high strain, while dense glasses form a nearly homogeneous solid material. © 2018 Elsevier B.V.","Deformation; Glasses; Molecular dynamics simulations; Temperature; Yield stress","Borosilicate glass; Deformation; Glass; Mechanical properties; Phase separation; Pore size; Potential energy; Temperature; Tensile stress; Yield stress; Amorphous solids; Constant pressures; Constant volumes; Homogeneous solids; Low temperatures; Molecular dynamics simulations; Power-law functions; Tensile loading; Molecular dynamics","English",Article,Scopus,2-s2.0-85055050330
"Sokolov B., Kolosov A.","7101767324;57203925906;","Comparison of ERP systems with blockchain platform",2019,"Advances in Intelligent Systems and Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053629257&doi=10.1007%2f978-3-030-00184-1_22&partnerID=40&md5=fdc29153daf803dda7b34ddf82ed8719","This research paper is devoted to a comparison of ERP systems and Blockchain platform. Despite it is too early talk about the widespread of blockchain platform, people want to know how this technology can be used for their works with compare to standard program product. One of this product is ERP system. Today experts have a different opinion about applicability and opportunities of blockchain technology. This research paper presents a definition of the main terms, benefits, the sphere of applicability, advantages and disadvantages of ERP systems and blockchain technology. In addition, this survey describes how ERP systems and Blockchain platform can be work in the different area. Results show the ambiguity of allying blockchain platform in the current moment. ERP systems also have some features reflected in the conclusions of the research paper. © Springer Nature Switzerland AG. 2019.","Blockchain; ERP system; Smart-contract","Computation theory; Enterprise resource planning; Intelligent systems; Technology transfer; ERP system; Program products; Research papers; Smart contracts; Blockchain","English",Conference Paper,Scopus,2-s2.0-85053629257
"Daylidyonok I., Frolenkova A., Panov A.I.","57203852580;57195608268;56504794900;","Extended Hierarchical Temporal Memory for Motion Anomaly Detection",2019,"Advances in Intelligent Systems and Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053179132&doi=10.1007%2f978-3-319-99316-4_10&partnerID=40&md5=10189e49cbbbe9bfdfa6d85e4efb770d","This paper describes the application of hierarchical temporal memory (HTM) to the task of anomaly detection in human motions. A number of model experiments with well-known motion dataset of Carnegie Mellon University have been carried out. An extended version of HTM is proposed, in which feedback on the movement of the sensor’s focus on the video frame is added, as well as intermediate processing of the signal transmitted from the lower layers of the hierarchy to the upper ones. By using elements of reinforcement learning and feedback on focus movement, the HTM’s temporal pooler includes information about the next position of focus, simulating the human saccadic movements. Processing the output of the temporal memory stabilizes the recognition process in large hierarchies. © 2019, Springer Nature Switzerland AG.","Anomaly detection; Hierarchical learning; Hierarchical temporal memory; HTM feedback; Video processing","Feedback; Motion analysis; Reinforcement learning; Video signal processing; Anomaly detection; Carnegie Mellon University; Hierarchical learning; Hierarchical temporal memory (htm); Model experiments; Recognition process; Temporal memory; Video processing; Memory architecture","English",Conference Paper,Scopus,2-s2.0-85053179132
"Leonard C.S., Nazarov Z., Il'ina I.","23667952000;36096838000;57203747160;","Property rights in land and output growth in Russia: Expansion periods 2001–08 and 2010–14",2019,"Economics of Transition",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052811709&doi=10.1111%2fecot.12186&partnerID=40&md5=2a7fb6b6487e896f221c0ea929ca515a","This paper tests whether the implementation of a key market-oriented reform in post-Soviet Russia, property rights in land, proxied by the percent of privatized land by region, affected the pace of sub-national economic growth during two unprecedented expansion periods: 2001–2008 and 2010–2014. Individuals gained the Constitutional right to own land in 1993, but implementation was stalled. The pace of land privatization can be explained by arguably exogenous factors such as distance to Moscow, as well as climate and also regional political culture, proxied by concentration of votes in the 2004 presidential election. We show that this rate of land privatization in Russia's regions was significantly associated with output growth in 2010–2014, confirming the policy importance of this measure for developing economies. Regions where private holdings expanded most rapidly with the enforcement of property rights in land, gained a competitive advantage in the growth process through increased investment in fixed assets and private consumption. © 2018 The Authors Economics of Transition and Institutional Change © 2018 The European Bank for Reconstruction and Development Published by Blackwell Publishing Ltd","income growth; property rights; Russia; sub-national political culture","economic growth; income; national politics; privatization; property rights; regional politics; Moscow [(ADS) Russian Federation]; Russian Federation","English",Article,Scopus,2-s2.0-85052811709
"Shevchuk A., Strebkov D., Davis S.N.","36009573400;35821606000;16641999100;","The Autonomy Paradox: How Night Work Undermines Subjective Well-Being of Internet-Based Freelancers",2019,"ILR Review",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045067727&doi=10.1177%2f0019793918767114&partnerID=40&md5=6325c5f8218ff4f19360bd0a4deba99a","Nonstandard work schedules have important consequences for workers in the new economy. Using unique data on the work times of Internet-based freelancers, specifically, self-employed professionals participating in a Russian-language online labor market (N = 4,280), the authors find that working at night has adverse effects on workers’ subjective well-being as measured by satisfaction with work–life balance, life satisfaction, and emotional exhaustion. Night work has differential effects on freelancers’ well-being based on gender, partnership status, and caregiving responsibilities. Highlighting the autonomy paradox, the authors’ findings document how freelancers’ discretionary application of a flexible schedule to work at night consequently undermines their well-being. © The Author(s) 2018.","flexible schedules; freelancers; nonstandard employment; working time; work–life balance",,"English",Article,Scopus,2-s2.0-85045067727
"Zare M.H., Borrero J.S., Zeng B., Prokopyev O.A.","56189455800;37006468400;55098057400;8212092700;","A note on linearized reformulations for a class of bilevel linear integer problems",2019,"Annals of Operations Research",4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034086609&doi=10.1007%2fs10479-017-2694-x&partnerID=40&md5=33e6d3927e7c290b0b72d25557d712d3","We consider reformulations of a class of bilevel linear integer programs as equivalent linear mixed-integer programs (linear MIPs). The most common technique to reformulate such programs as a single-level problem is to replace the lower-level linear optimization problem by Karush–Kuhn–Tucker (KKT) optimality conditions. Employing the strong duality (SD) property of linear programs is an alternative method to perform such transformations. In this note, we describe two SD-based reformulations where the key idea is to exploit the binary expansion of upper-level integer variables. We compare the performance of an off-the-shelf MIP solver with the SD-based reformulations against the KKT-based one and show that the SD-based approaches can lead to orders of magnitude reduction in computational times for certain classes of instances. © 2017, Springer Science+Business Media, LLC.","Bilevel integer programming; Bilevel optimization; Mixed integer linear programming",,"English",Article,Scopus,2-s2.0-85034086609
"Parrot M., Pinçon J.-L., Shklyar D.","7004587851;6603874224;6602535385;","Short-Fractional Hop Whistler Rate Observed by the Low-Altitude Satellite DEMETER at the End of the Solar Cycle 23",2019,"Journal of Geophysical Research: Space Physics",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065516451&doi=10.1029%2f2018JA026176&partnerID=40&md5=df6eeb76daaadb7446789c6c2f02f0a3","For the first time an evaluation of the whistler rate around the Earth is performed using results from the neural network aboard the microsatellite DEMETER. It is shown that the rate of whistlers with low dispersion calculated all around the Earth as a function of longitude vary between 1 and 6 s −1 during nighttime (22.30 LT) and between 0.5 and 0.7 s −1 during daytime (10.30 LT). The whistler rate is anticorrelated with the F10.7-cm solar flux. A decrease by 25% of the solar flux corresponds to an increase of 62% (26%) of the averaged whistler rate calculated for the entire Earth during nighttime (daytime). Using this averaged whistler rate, the global lightning rate is estimated to be of the order of 123 s −1 (27 s −1 ) during nighttime (daytime). The main conclusion concerns the precipitation of the electrons in the radiation belt by interaction with the whistlers. It is shown that the decrease of the lightning activity at solar minimum (shown with the help of the Schumann resonances) is largely counterbalanced by the increase of the whistler rates in the upper part of the ionosphere due to the decrease of the ionospheric absorption. ©2019. American Geophysical Union. All Rights Reserved.","neural network; O+ whistlers; solar flux; upper ionosphere",,"English",Article,Scopus,2-s2.0-85065516451
"Shcheglova I., Koreshnikova Y., Parshina O.","57204425215;57204831158;57208688540;","The role of engagement in the development of critical thinking in undergraduates",2019,"Voprosy Obrazovaniya",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065513014&doi=10.17323%2f1814-9545-2019-1-264-289&partnerID=40&md5=df6d64f8d953220e25635e4ff0d5b225","This study explores the link between academic research, extracurricular engagement and the development of critical thinking of undergraduate students using a single statistical model. Empirical basis of the research was provided by the results of the Student Experience in the Research University (SERU) survey conducted in one of Russian national research universities in 2017 (N=3,344). Binary logistic regression reveals a statistically significant relationship between the development of critical thinking and student engagement in learning, research and extracurricular activities, higher involvement corresponding to better critical thinking skills. The findings may be useful for developing curricula, allocating student workload, and devising new initiatives for university students. © 2019, National Research University Higher School of Economics.","Academic activities; Critical thinking; Extracurricular activities; Student engagement; Student experience; Undergraduate research",,"English",Article,Scopus,2-s2.0-85065513014
"Chashchin V.P., Ivanova О.М., Ivanova М.А.","7004322363;57208674537;57208674536;","Medical and ecological aspects of associations between human exposure to trace concentrations of stable barium and strontium and functional disorders of the body. A review",2019,"Ekologiya Cheloveka (Human Ecology)",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065495493&doi=10.33396%2f1728-0869-2019-4-39-47&partnerID=40&md5=b6c1f574a2794c81596a8a46528a00dc","A systematic analysis of the published results of studies on the effect of trace elements such as barium (Ba) and strontium (Sr) on functional systems of the human body. With sufficient intake of stable Sr isotopes, a decrease in pulse arterial pressure is observed in the morning, associated with a decrease in mortality among patients with ischemic heart disease and arterial hypertension. There is a statistically significant linear relationship between the ratio of the Ba and Sr content in the hair and the circadian heart rate index, that is associated with an increase in the incidence of thrombosis, particularly during treatment with the Strontium ranelate at therapeutic doses. A statistically significant negative correlation was found between the Ba tissue concentrations and the increase in the patient’s age that is also associated with an increase in the risk of progressive degenerative brain disorders, as well as chronic obstructive pulmonary disease. The possible association of Sr and Ba tissue concentrations in the body with the risk of Kashin-Beck disease is discussed. For early detection of this disease in the population residing endemic areas and the areas of its sporadic cases, it is advisable to evaluate the function of active flexion of the distal joints of II - IV fingers of the hands in people aged 4 to 26 years with imaging the bone structure of these fingers in the people at risk within acceptable doses of radiation. © 2019, Northern State Medical University. All rights reserved.","Alzheimer’s disease; Barium; Coronary heart disease; Functional disorders of the system; Kashin-Beck’s disease; Strontium",,"Russian",Article,Scopus,2-s2.0-85065495493
"Positselski L.","8536420000;","FLAT RING EPIMORPHISMS of COUNTABLE TYPE",2019,"Glasgow Mathematical Journal",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065401417&doi=10.1017%2fS001708951900017X&partnerID=40&md5=5dfc9249afc48e5ba5c67bbd58135a38","Let R → U be an associative ring epimorphism such that U is a flat left R-module. Assume that the related Gabriel topology of right ideals in R has a countable base. Then we show that the left R-module U has projective dimension at most 1. Furthermore, the abelian category of left contramodules over the completion of R at fully faithfully embeds into the Geigle-Lenzing right perpendicular subcategory to U in the category of left R-modules, and every object of the latter abelian category is an extension of two objects of the former one. We discuss conditions under which the two abelian categories are equivalent. Given a right linear topology on an associative ring R, we consider the induced topology on every left R-module and, for a perfect Gabriel topology, compare the completion of a module with an appropriate Ext module. Finally, we characterize the U-strongly flat left R-modules by the two conditions of left positive-degree Ext-orthogonality to all left U-modules and all -separated -complete left R-modules. Copyright © Glasgow Mathematical Journal Trust 2019.","16E10; 16S90; 16W60; 18E10; 2010 Mathematics Subject Classification; Primary 16D40; Secondary 16E30 18E35",,"English",Article,Scopus,2-s2.0-85065401417
"Talibov A.K., Gushchina N.V., Lyashenko O.V., Dmitrieva E.S.","57208654236;57208654510;57208647894;57208643912;","Dynamics of athletes ‘ health and physical development in long-term training process",2019,"Teoriya i Praktika Fizicheskoy Kultury",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065394069&partnerID=40&md5=b2b92bd87c267fb8af80654b27fe7872","The paper assesses the athletes’ fitnesss level based on the data of lesson observation and biomedical control over elite athletes’ training. The study involved 357 physically healthy people aged 20-38 years, doing sports regularly. Observations began with a relatively high level of sports qualification and fitness with the age of the subjects being up to 20 years old (30.5%), 20-24 years (58.3%), 28-35 years (11.2%). Dynamic observations showed that the absolute majority of leading athletes (75.7%) did not experience any significant changes in health over the years of intense training (except for various short-term illnesses that ended in complete functional recovery). An improvement in general health indicators in the training process due to the treatment and prophylactic measures taken (mainly, foci of chronic infection) and an increase in body resistance due to improved general fitness was observed in 15.4% of athletes. And only in 8.9% of athletes, the health indicators have deteriorated somewhat over a number of years of intense training. This is caused by chronic diseases of the musculoskeletal system and injuries-in 12 people, chronic infections-in 8 people, in 7 people-overtraining phenomena (of which in 5 testees-against the background of the existing health disorders), past illnesses not related to sports-in 5 people. Thus, the overwhelming majority of those studied had no negative changes in their state of health under the influence of intense long-term sport training. © 2018, Teoriya i praktika fizicheskoy kul'tury i sporta. All rights reserved.","Athletes; Blood pressure; Observation; Overtraining; Training",,"Russian",Article,Scopus,2-s2.0-85065394069
"Boris S., Semen P., Elena S., Ipatov Y., Andrianov Y.","57188728768;57188725897;57208620748;57194098279;57200302053;","Informative and formal description of structure dynamics control task of cyber-physical systems",2019,"Journal of Applied Engineering Science",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065330264&doi=10.5937%2fjaes16-18716&partnerID=40&md5=b18e2af2a000e4f77af7616d69b0f895","The authors propose the informative and formal description of Structure Dynamics Control Task of Cyber-physical Systems (CPS). The main advantage of proposed poly-model multicriterion approach for the structure dynamics control tasks decision is that, in comparison with previously developed control models oriented on CPS simulation, proposed models allow to increase the efficiency, validity and, in general, the quality of the SD control CPS due to the original combination of their static and dynamic models. © 2019 Institut za Istrazivanja. All rights reserved.","Cyber-physical systems; Integrated modelling; Simulation; Structure dynamics control",,"English",Article,Scopus,2-s2.0-85065330264
"Lönnqvist J.-E., Walkowitz G.","7102809411;35095616200;","Experimentally induced empathy has no impact on generosity in a monetarily incentivized Dictator game",2019,"Frontiers in Psychology",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065207056&doi=10.3389%2ffpsyg.2019.00337&partnerID=40&md5=56746e0b736089c1794f35bf6d453c4f","In a monetarily incentivized Dictator Game, we expected Dictators' empathy toward the Recipients to cause more pro-social allocations. Empathy was experimentally induced via a commonly used perspective taking task. Dictators (N = 474) were instructed to split an endowment of 10€ between themselves and an unknown Recipient. They could split the money 8/2 (8€ for Dictator, 2€ for Recipient) or 5/5 (5€ each). Although the empathy manipulation successfully increased Dictators' feelings of empathy toward the Recipients, Dictators' decisions on how to split the money were not affected. We had ample statistical power (above 0.99) to detect a typical social psychology effect (corresponding to r around 0.20). Other possible determinants of generosity in the Dictator Game should be investigated. © 2019 Lönnqvist and Walkowitz.","Altruism; Dictator game; Empathy; Experimental economics; Generosity",,"English",Article,Scopus,2-s2.0-85065207056
"Götze F., Naumov A., Tikhomirov A.","7003755175;55178400400;7103304377;","Local Semicircle Law Under Fourth Moment Condition",2019,"Journal of Theoretical Probability",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065046027&doi=10.1007%2fs10959-019-00907-y&partnerID=40&md5=a3721361728def529ef5ad162817a770","We consider a random symmetric matrix X=[Xjk]j,k=1n with upper triangular entries being independent random variables with mean zero and unit variance. Assuming that maxjkE|Xjk|4+δ&lt;∞,δ&gt;0, it was proved in Götze et al. (Bernoulli 24(3):2358–2400, 2018) that with high probability the typical distance between the Stieltjes transforms m n (z) , z= u+ iv, of the empirical spectral distribution (ESD) and the Stieltjes transforms m sc (z) of the semicircle law is of order (nv) - 1 log n. The aim of this paper is to remove δ&gt; 0 and show that this result still holds if we assume that maxjkE|Xjk|4&lt;∞. We also discuss applications to the rate of convergence of the ESD to the semicircle law in the Kolmogorov distance, rates of localization of the eigenvalues around the classical positions and rates of delocalization of eigenvectors. © 2019, Springer Science+Business Media, LLC, part of Springer Nature.","Delocalization; Empirical spectral distribution; Local semicircle law; Rigidity; Stein’s method; Stieltjes transform; Wigner’s random matrices",,"English",Article,Scopus,2-s2.0-85065046027
"Bury G., García-Huéscar M., Bhattacharya J., Ruiz M.H.","57208532436;57208525473;7102596127;26429899400;","Cardiac afferent activity modulates early neural signature of error detection during skilled performance",2019,"NeuroImage",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065038458&doi=10.1016%2fj.neuroimage.2019.04.043&partnerID=40&md5=4b1059da930909c5667380d5ffd6095a","Behavioral adaptations during performance rely on predicting and evaluating the consequences of our actions through action monitoring. Previous studies revealed that proprioceptive and exteroceptive signals contribute to error-monitoring processes, which are implemented in the posterior medial frontal cortex. Interestingly, errors also trigger changes in autonomic nervous system activity such as pupil dilation or heartbeat deceleration. Yet, the contribution of implicit interoceptive signals of bodily states to error-monitoring during ongoing performance has been overlooked. This study investigated whether cardiovascular interoceptive signals influence the neural correlates of error processing during performance, with an emphasis on the early stages of error processing. We recorded musicians’ electroencephalography and electrocardiogram signals during the performance of highly-trained music pieces. Previous event-related potential (ERP) studies revealed that pitch errors during skilled musical performance are preceded by an error detection signal, the pre-error-negativity (preERN), and followed by a later error positivity (PE). In this study, by combining ERP, source localization and multivariate pattern classification analysis, we found that the error-minus-correct ERP waveform had an enhanced amplitude within 40–100 ms following errors in the systolic period of the cardiac cycle. This component could be decoded from single-trials, was dissociated from the preERN and PE, and stemmed from the inferior parietal cortex, which is a region implicated in cardiac autonomic regulation. In addition, the phase of the cardiac cycle influenced behavioral alterations resulting from errors, with a smaller post-error slowing and less perturbed velocity in keystrokes following pitch errors in the systole relative to the diastole phase of the cardiac cycle. Lastly, changes in the heart rate anticipated the upcoming occurrence of errors. This study provides the first evidence of preconscious visceral information modulating neural and behavioral responses related to early error monitoring during skilled performance. © 2019 Elsevier Inc.",,,"English",Article,Scopus,2-s2.0-85065038458
"Gabdrakhmanov N.K., Abilov A.V., Vershinina O.A., Novenkova A.Z., Medvedeva M.Y.","57208506746;57205542209;57205542660;55693533300;57205546439;","Influence of supply chain management on universities development: An outward glance",2019,"International Journal of Supply Chain Management",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064974839&partnerID=40&md5=e34569f85ce496cd8cd9b747f4e7c6c7","This study is devoted to assessing the supply chain management impact on universities promotion and efficiency in international and Russian universities' ratings on their development. The peculiarity of the study is that it considers both universities participating in the competitive recovery program and presented in international rankings, as well as those that do not participate therein. The paper analyzes the rating indicators, the development strategy and the positioning of four Russian universities: Kazan (Volga Region) Federal University (KFU), National Research University ""Higher School of Economics"" (HSE), M.T. Kalashnikov Izhevsk State Technical University (IzhSTU) and G.R. Derzhavin Tambov State University (TSU). The research revealed the positive effects of the promotion in the university rankings on their development, among which the following can be distinguished: the formation of a competitive environment within the university, the definition of a specific strategic goal, the attraction of more qualified personnel to the university, including from the international academic market, etc. Negative consequences were revealed too, such as: increase in the workload on teachers, and as a result, reduced attention to the organization of the educational process, higher risk of losing the quality of scientific research, as a result of increasing the number of publications, ineffective spending of the university funds. © ExcelingTech Pub, UK.","ARWU; Interfax; QS; RAEX; Supply chain management; THE; University development; University ratings",,"English",Article,Scopus,2-s2.0-85064974839
"Kryzhevich S., Stepanov E.","8840998700;7102907459;","The saga of a fish: from a survival guide to closing lemmas",2019,"Journal of Differential Equations",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064621938&doi=10.1016%2fj.jde.2019.04.010&partnerID=40&md5=faa113eeec1eea2a43034d0b0513f1c8","In the paper by D. Burago, S. Ivanov and A. Novikov, “A survival guide for feeble fish”, it has been shown that a fish with limited velocity can reach any point in the (possibly unbounded)ocean provided that the fluid velocity field is incompressible, bounded and has vanishing mean drift. This result extends some known global controllability theorems though being substantially nonconstructive. We give a fish a different recipe of how to survive in a turbulent ocean, and show its relationship to structural stability of dynamical systems by providing a constructive way to change slightly the velocity field to produce conservative (in the sense of not having wandering sets of positive measure)dynamics. In particular, this leads to the extension of C. Pugh's closing lemma to incompressible vector fields over unbounded domains. The results are based on an extension of the Poincaré recurrence theorem to some σ-finite measures and on specially constructed Newtonian potentials. © 2019 Elsevier Inc.","Global controllability; Pugh closing lemma; Structural stability",,"English",Article,Scopus,2-s2.0-85064621938
"Aristov K.A., Petrakov D.A., Kovalenko N.V., Timonin S.A., Kolchin A.A., Drobyshev V.N.","36665747800;15081122600;25626767200;55058982600;57208408723;7003654836;","Monitoring of Kolka Glacier in 2014-2017 by terrestrial stereophotogrammetry",2019,"Led i Sneg",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064618961&doi=10.15356%2f2076-6734-2019-1-49-58&partnerID=40&md5=2095972910113efdbf020d0157327c7a","The Kolka Glacier, which rushed down the Genaldon valley on September 20, 2002 (North Ossetia), is now recovering after this catastrophe. One of the most important ways to predict a new disaster is to determine the rate of ice accumulation of the new glacier and to monitor the glacier volume regularly, since its trigger mechanisms have not yet been fully studied. Recent changes of the Kolka Glacier were investigated by means of ground stereoscopic photography. The field works were carried out in 2014, 2016 and 2017. Shooting was made manually with a digital camera Canon 5D Mark II (without using a tripod) at arbitrary points, the distance between which did not exceed 100 m. The reference points were placed on the elevated relief forms on the glacier surface and coordinated by a differential GNSS receiver in the ""fast static"" mode. Laboratory processing of the photos was performed using Agisoft Photoscan software in automatic mode, except for the procedure of identification of reference points on stereo images. The processing made possible to obtain digital models of the glacier surface in Geo-TIFF format, the vertical error of which amounted to 0.7 m, while the horizontal one - 2.3 m. In 2014-2017, the maximal increase in height of the surface (up to 30 m) was recorded in the low part of the glacier tongue that was the result of advancing of the Kolka front along the ice-free surface. Mean annual increase in the surface elevation was equal to 2.2 m/year. Lowering of the surface in some areas may be explained by the slowing-down of the glacier flow rate, which led to the appearance of thermokarst. The glacier volume increased by 7.4±0.7 million m 3 . As a result, the glacier tongue advanced by 50-70 m. Average over 2014-2017 increasing in the surface elevation (2.2 m/year) was slightly smaller than in 2004-2014 (3 m/year). Quick growth of the Kolka Gacier contrasts sharply with decreasing of volume of the representative Caucasus, Djankuat and Garabashi, over the same period. © 2019 Izdatel'stvo Nauka. All Rights Reserved.","Glacial disaasters; Ground stereoscopic photography; Monitoring of volume change; The Kolka Glacier",,"Russian",Review,Scopus,2-s2.0-85064618961
"Romanov I.V., Shamaev A.S.","50162257800;6603596715;","On a Boundary Controllability Problem for a System Governed by the Two-Dimensional Wave Equation",2019,"Journal of Computer and Systems Sciences International",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064561605&doi=10.1134%2fS1064230719010131&partnerID=40&md5=7662c9ee1667bf993227bba72a2249b2","Abstract: The boundary controllability of oscillations of a plane membrane is studied. The magnitude of the control is bounded. The controllability problem of driving the membrane to rest is considered. The method of proof proposed in this paper can be applied to any dimension but only the two-dimensional case is considered for simplicity. © 2019, Pleiades Publishing, Ltd.",,"Computer science; Software engineering; A-plane; Boundary controllability; Controllability problems; Two-dimensional wave equation; Controllability","English",Article,Scopus,2-s2.0-85064561605
"Meylakhs P., Friedman S.R., Meylakhs A., Mateu-Gelabert P., Ompad D.C., Alieva A., Dmitrieva A.","34978898900;7403182080;56471839500;8726878100;35583636000;57202388539;57201732093;","A New Generation of Drug Users in St. Petersburg, Russia? HIV, HCV, and Overdose Risks in a Mixed-Methods Pilot Study of Young Hard Drug Users",2019,"AIDS and Behavior",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064557135&doi=10.1007%2fs10461-019-02489-6&partnerID=40&md5=7347d7e645e26ed3266484f6a34f612c","Russia has a widespread injection drug use epidemic with high prevalence of HIV and HCV among people who inject drugs (PWID). We conducted a mixed methods study of young (age 18–26) hard drug users in St. Petersburg. Thirty-nine structured and 10 semi-structured interviews were conducted. No HIV cases and two HCV cases were detected among the PWID subsample (n = 29). Amphetamine and other stimulants were common (70%), opioid use was rare and episodic. Consistent condom use was 10%. No PWID reported syringe-sharing, 51% reported other drug paraphernalia sharing. Most (89%) never or rarely communicated with older (30 +) opiate users. A new cohort of drug users in St. Petersburg may have emerged, which is much safer in its injection practices compared to previous cohorts. However, risky sexual practices among this new cohort may expose them to the possibility of sexual transmission of HIV and widespread drug paraphernalia sharing to the HCV epidemic. © 2019, Springer Science+Business Media, LLC, part of Springer Nature.","HIV; Mixed-methods study; People who inject drugs (PWID); Russia; Young drug users",,"English",Article,Scopus,2-s2.0-85064557135
"Kutergina E., Sanina A., Balashov A., Willis J.E., III","57192192375;36469087400;57191285363;57208327248;","Improving Competency-Based Education through Empirical Evaluation: A Mixed Methods Study of A Masters of Public Administration Program",2019,"International Journal of Public Administration",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064528597&doi=10.1080%2f01900692.2019.1597884&partnerID=40&md5=d26515fe997b05cc4148a593d1698e6e","This study is focused on the problem of the mismatch of competencies of Masters of Public Administration (MPA) graduates in Russia and current Russian public servants. A mixed methods approach was used to analyze quantitative (n = 734) and qualitative data about the real-world competencies of local, regional, and federal government officials in comparison to what MPA graduates get from their education. The comparison of competency models of MPA graduates and government officials indicated that the most of the competencies are useful in public administration practice, but there is still lot to change in the approach of compiling the content of MPA educational standards and educational programs. © 2019, © 2019 Taylor & Francis Group, LLC.","competency model; Competency-based education approach; educational standard; master of public administration; professional competencies of civil servants",,"English",Article,Scopus,2-s2.0-85064528597
