Авторы,Идентификатор автора(ов),Название,Год,Название источника,Цитирования,Ссылка,Краткое описание,Ключевые слова автора,Ключевые слова указателя,Язык оригинального документа,Тип документа,Источник,EID
"Goubko M.V., Kuznetsov S.O., Neznanov A.A., Ignatov D.I.","55826165700;7202573378;55329014600;56926915100;","Bayesian Learning of Consumer Preferences for Residential Demand Response",2016,"IFAC-PapersOnLine",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009812520&doi=10.1016%2fj.ifacol.2016.12.184&partnerID=40&md5=7bdbae19b45792af000c32ff6bcc43fb","In coming years residential consumers will face real-time electricity tariffs with energy prices varying day to day, and effective energy saving will require automation - a recommender system, which learns consumer's preferences from her actions. A consumer chooses a scenario of home appliance use to balance her comfort level and the energy bill. We propose a Bayesian learning algorithm to estimate the comfort level function from the history of appliance use. In numeric experiments with datasets generated from a simulation model of a consumer interacting with small home appliances the algorithm outperforms popular regression analysis tools. Our approach can be extended to control an air heating and conditioning system, which is responsible for up to half of a household's energy bill. © 2016","Bayesian learning; electrical appliances; electricity saving; rational behaviour simulation; real-time electricity price schedule; smart power applications","Domestic appliances; Electric utilities; Energy conservation; Heating; Housing; Regression analysis; Bayesian learning; Electrical appliances; Electricity prices; Electricity saving; Rational behaviours; Smart power applications; Learning algorithms","English",Article,Scopus,2-s2.0-85009812520
"Marchuk N., Shirokov D.","6602450293;25629062100;","Constant solutions of Yang-Mills equations and generalized Proca equations",2016,"Journal of Geometry and Symmetry in Physics",4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009799783&doi=10.7546%2fjgsp-42-2016-53-72&partnerID=40&md5=01dfaea6217a3ede40a2d8a0ee68f2e4","Here we present some new equations which we call Yang-Mills-Proca equations (or generalized Proca equations). This system of equations is a generalization of Proca equation and Yang-Mills equations and it is not gauge invariant. We present a number of constant solutions of this system of equations in the case of arbitrary Lie algebra. We consider in detail the case when this Lie algebra is a Clifford or a Grassmann algebra and derive solutions of Yang-Mills equations in the form of perturbation theory series near the constant solution.","Clifford and Grassmann algebras; Proca equation; Yang-Mills equations",,"English",Article,Scopus,2-s2.0-85009799783
"Subbotin A., Osipov D.","57204652931;24481886700;","Generalized Minimum Distance decoder in a DHA FH OFDMA employing concatenated coding",2016,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009487505&doi=10.1007%2f978-3-319-51376-8_2&partnerID=40&md5=6ef1fd010d95c63d922a2619a1c68831","In what follows a coded DHA FH OFDMA employing robust reception and concatenated coding construction is considered. The problem of employing Generalized Minimum Distance (GMD) decoder as an outer code decoder is considered. The effectiveness of the proposed decision is verified by means of simulation. In particular, performance of the communication system under intensive mixed interference is considered. © Springer International Publishing AG 2016.","Coded DHA FH OFDMA; Generalized Minimum Distance decoder; Iterative decoding; Multiple access; Robust reception","Codes (symbols); Frequency division multiple access; Iterative decoding; Code decoders; Coded DHA FH OFDMA; Concatenated coding; Generalized minimum distance; Mixed interference; Multiple access; Robust reception; Frequency hopping","English",Conference Paper,Scopus,2-s2.0-85009487505
"Kalinichenko L.A., Kuznetsov S.O., Manolopoulos Y., Zakharov V.N.","36908692900;7202573378;54397260800;14046309200;","Preface",2016,"CEUR Workshop Proceedings",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009477075&partnerID=40&md5=fd20a3c1e464fdbb4d6dc7476e50be2a",[краткое описание не найдено],,,"English",Editorial,Scopus,2-s2.0-85009477075
"Kuznetsov A.","26433631700;","Derived categories view on rationality problems",2016,"Lecture Notes in Mathematics",7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009374144&doi=10.1007%2f978-3-319-46209-7_3&partnerID=40&md5=f2aa2fcb8bc56a61f03e3125faaa9661","We discuss a relation between the structure of derived categories of smooth projective varieties and their birational properties. We suggest a possible definition of a birational invariant, the derived category analogue of the intermediate Jacobian, and discuss its possible applications to the geometry of prime Fano threefolds and cubic fourfolds. These lectures were prepared for the summer school “Rationality Problems in Algebraic Geometry” organized by CIME-CIRM in Levico Terme in June 2015. I would like to thank Rita Pardini and Pietro Pirola (the organizers of the school) and all the participants for the wonderful atmosphere. © Springer International Publishing Switzerland 2016.",,,"English",Article,Scopus,2-s2.0-85009374144
"Sakevich V., Denisov B., Rivkin-Fish M.","55512951300;55513264700;6506906353;","Incoherence in Birth Control Policy and the Dynamics of Abortion in Russia",2016,"Zhurnal Issledovanii Sotsial'noi Politiki",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009111593&partnerID=40&md5=bd599a32daea157e43e8b5cb748cceb2","This article analyzes changes to the Russian Federation's state policy in the field of birth control in the post-Soviet period and the impact this has had on both access to abortion and its incidence in the country. This research is based on an analysis of regulatory documents emerging from the automated system that tracks State Duma legislative activity and the online reference system 'Consultant+'. This analysis includes not only the adopted laws and regulations, but also the legislative proposals. An assessment of the dynamics of a variety of abortion indicators was carried out on the basis of the official statistics of Rosstat and the Russian Federation Ministry of Health. Based on changes in government policy, the authors distinguish three distinct periods in this process: firstly, the relatively positive trends in existence up to 1998; secondly, mildly unfavorable ones from 1998-2006; and, finally, the shift towards the archaic from 2006. The total numbers of abortions and more specific rates have been steadily declining since the late 1980s, even if the rates of this decline may vary. Two periods of rapid decrease in abortions are separated by a period of relatively slow decrease. The periods of the fastest decrease are characterized by contradictory policies and rhetoric. The authors conclude that population behavior in this area is independent of the controlling efforts of policy makers and that the abortion rate depends on the availability of and access to high-quality modern contraception. It is worth noting that the most radical measures that would sharply restrict the right to abortion have not yet been adopted. In conclusion, the authors provide a qualitative forecast of possible political changes and scenarios of population response to these changes. © The Journal of Social Policy Studies.","Abortion; Birth Control; Contraception; Family Planning; Population Policy; Pregnancy Termination; Reproductive Health",,"Russian",Article,Scopus,2-s2.0-85009111593
"Tarasenko A., Kulmala M.","56785560400;56446380200;","Representing interests and the crafting of social policy: Viewing Russian veterans' organisations as brokers between state and society",2016,"Zhurnal Issledovanii Sotsial'noi Politiki",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009083905&partnerID=40&md5=d32f34b6d0c9e90411d9974e9881f384","This paper investigates how veterans' organisations defend the social rights of their members and represent their interests at the regional level in Russia. It is important to mention that we are examining these phenomena under conditions where civil society is under some degree of pressure from the Russian government, which prefers to view these organizations mainly as social service providers and assistants of the state. We view these organizations as interest groups because they unite ordinary citizens sharing a common identity and a willingness to pursue perceived common interests, which is achieved, among other things, by bargaining and making deals with politicians. Concepts of brokering and clientelism are applied to the study of veterans' organisations in Saint Petersburg and the Republic of Karelia. In providing mediation between ordinary people and politicians, brokers regulate the exchange of resources between them. On one hand, politicians obtain information about the needs and interests of a given interest group. On the other hand, citizens obtain personal rewards, such as support in defending social rights and acquiring social benefits from the government. In return, politicians can expect electoral support. Existence of this type of patronage exchange is usually taken as evidence that a political machine is active within a given community. Employing 'political machinery' as a theoretical framework revealed much about the specific role brokers have as moderators between ordinary people and politicians. The empirical analysis of this article is framed by comparative study of two cases that demonstrate how political and socio-economic contexts can account for the evolution of patronage exchange. While in St. Petersburg personal rewards are flourishing, in the Republic of Karelia such things are increasingly a thing of the past. Generally speaking, the empirical evidence of this study demonstrates the importance of patronage networks in framing social policy at the sub-national level in Russia. © The Journal of Social Policy Studies.","Clientelism; Social Policy; Veterans' Organizations",,"Russian",Article,Scopus,2-s2.0-85009083905
"Gurevich D., Saponov P.","7004262397;6602409805;","Derivatives in noncommutative calculus and deformation property of quantum algebras",2016,"Journal of Noncommutative Geometry",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008877297&doi=10.4171%2fJNCG%2f258&partnerID=40&md5=5fa63ada4cd91f7485f9f0eed8a5cf73","The aim of the paper is twofold. First, we introduce analogs of (partial) derivatives on certain noncommutative algebras, including some enveloping algebras and their ""braided counterparts"" - the so-called modified Reflection Equation algebras. With the use of the mentioned derivatives we construct an analog of the de Rham complex on these algebras. Second, we discuss deformation property of some quantum algebras and show that contrary to a commonly held view, in the so-called q-Witt algebra there is no analog of the PBW property. In this connection, we discuss different forms of the Jacobi condition related to quadratic-linear algebras. © European Mathematical Society.","(Modified) reflection equation algebra; Deformation property; Jackson derivative; Jackson sl(2) algebra; Jacobi condition; q-Witt algebra",,"English",Article,Scopus,2-s2.0-85008877297
"Tang M.T., Buzmakov A., Toussaint Y., Napoli A.","56542316700;56018681500;11839190100;7005873419;","Building a domain knowledge model based on a concept lattice integrating expert constraints",2016,"International Conference on Concept Lattices and Their Applications",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007499921&partnerID=40&md5=74514f246aad44f4ba0c8354f2482ded","Traditionally, FCA can be used as a tool for eliciting from data a class schema in the form of either a set of attribute implications or a concept lattice. However, such a schema does not necessarily fit the point of view of a domain expert for different reasons, e.g. noise, errors or exceptions in the data. For example, in the domain of animals, an expert may expect that the rule “mammal implies do not lay eggs” holds, while this may not be the case if the platypus is among the objects in the formal context. In this paper, we propose to bridge the possible gap between the representation model based on a concept lattice and the representation model of a domain expert. The knowledge of the expert is encoded as a set of attribute dependencies or constraints which is “aligned” with the set of implications provided by the concept lattice, leading to modifications in the original concept lattice. The method can be generalized for generating lattices satisfying constraints based on attribute dependencies and using extensional projections. This method also allows the experts to keep a trace of the changes occurring in the original lattice and the revised version, and to assess how concepts in practice are related to concepts automatically issued from data. © Marianne Huchard, Sergei O. Kuznetsov (Eds.).","Attribute dependency; Attribute implication; Formal Concept Analysis; Projection",,"English",Conference Paper,Scopus,2-s2.0-85007499921
"Vassiliev V.A.","57192782887;","Local Petrovskii lacunas close to parabolic singular points of the wavefronts of strictly hyperbolic partial differential equations",2016,"Sbornik Mathematics",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007453511&doi=10.1070%2fSM8720&partnerID=40&md5=0da89e01b49d19ca9090f7c3994e8a98","We enumerate the local Petrovskii lacunas (that is, the domains of local regularity of the principal fundamental solutions of strictly hyperbolic PDEs with constant coefficients in RN) close to parabolic singular points of their wavefronts (that is, at the points of types P1 8 , P2 8 , ±X9, X1 9 , X2 9 , J1 10 and J3 10). These points form the next most difficult family of classes in the natural classification of singular points after the so-called simple singularities Ak, Dk, E6, E7 and E8, which have been investigated previously. Also we present a computer program which counts the topologically distinct morsifications of critical points of smooth functions, and hence also the local components of the complement of a generic wavefront at its singular points. © 2016 Russian Academy of Sciences (DoM), London Mathematical Society, Turpion Ltd.","Hyperbolic operator; Lacuna; Morsification; Petrovskii criterion; Petrovskii cycle; Sharpness; Wavefront",,"English",Article,Scopus,2-s2.0-85007453511
"Nikulin E.E., Perepelitsa D.G., Zhdanova O.A., Smetanin S.A., Nazarova E.V.","57192587632;57190409044;57021458100;57192575176;57192577152;","Fuzzy portfolio optimization model with estimation of results",2016,"Journal of Internet Banking and Commerce",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006944611&partnerID=40&md5=b6e35e27a97f4efd7561093a88ad0c78","In this paper, we propose two fuzzy portfolio optimization models based on the Markowitz mean-variance approach. Uncertainty is an inherent property of the securities market, there turns of different types of securities can rarely be described statistically. Dealing with uncertainty, portfolio optimization theory began to move toward application of fuzzy mathematic. Besides presenting fuzzy models, this paper reveals the problem of reliability of the fuzzy model results. Solving this problem depends on the investor’s attitude to the model results. The first model involves fuzzy numbers to extend statistical data, the model returns the portfolio expected return and variance as fuzzy numbers. In addition to the problem formulated in the first model, the second model works on improvement of the indicators reliability. Finally, we provide a numerical example to illustrate the work of the proposed methods, as well as to compare the methods with each other and with the classical mean-variance method. © 2016 Edvard Evgenevich Nikulin.","Estimation of results; Fuzzy optimization; Markowitz model; Mean-variance model; Portfolio optimization",,"English",Article,Scopus,2-s2.0-85006944611
"Noels K.A., Berry J.W.","6603672083;7402634538;","Acculturation in Canada",2016,"The Cambridge Handbook of Acculturation Psychology, Second Edition",4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006627228&doi=10.1017%2fCBO9781316219218.014&partnerID=40&md5=ad25a4446199226ec9d424c8ed4c5411","Introduction Canada has been a culturally plural society since before its formal establishment as a nation in 1867. Indigenous peoples settled over 10,000 years ago in diverse ecological zones, giving rise to distinct cultural zones that still persist. Around 500 years ago, Europeans arrived, followed by Africans, Asians and South Americans. As a result of contact among these groups, many acculturation phenomena have a long history in Canada. For over 50 years, acculturation research has examined the adaptation of Aboriginal peoples, immigrants, refugees, and established ethnocultural groups. In this chapter, we first examine aspects of Canada's sociohistorical context, and some public policy responses to this context. We then present a selective overview of acculturation research in Canada. The Canadian context History of settlement Canada has become a diverse and pluralistic modern society. When European explorers arrived on the east coast of Canada in the 1500s, they found a land populated by around half a million Aboriginal peoples living throughout the territory that is now Canada. As the population of French and British colonialists grew, settlers expanded westward and northward. Following the American Revolution of 1776, those loyal to Britain fled from the United States of America and settled in eastern and southern Canada. The eighteenth and nineteenth centuries saw a continuing flow of British immigrants, as well as Ukrainian, Chinese, Italian and Irish settlers. In the early twentieth century, many eastern and southern Europeans came to farm in the Canadian prairies. Between 1946 and 1954, 96 percent of the immigrants came from Europe. Since the 1980s, the majority of immigrants have come from Asia, Africa and the Caribbean. Due to this shift, “visible minorities” (those not of European descent) accounted for 19 percent of the population in 2011, making Canada even more diverse. The uptake of citizenship among immigrants is high: about 6 million foreign-born people in Canada were eligible to acquire citizenship; of these, just over 5 million (86 percent) had acquired Canadian citizenship, and Canadian national identity has remained strong (Cameron & Berry, 2011). Demography Canada is a federal state consisting of ten provinces and three territories. It has a total area of almost 10 million square kilometers, with over 90 percent of the Canadian population of just over 35 million living within 200 kilometers of the Canada–US border. © Cambridge University Press 2016.",,,"English",Book Chapter,Scopus,2-s2.0-85006627228
"van de Vijver F.J.R., Berry J.W., Celenk O.","7003643938;7402634538;37004455700;","Assessment of acculturation",2016,"The Cambridge Handbook of Acculturation Psychology, Second Edition",5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006591870&doi=10.1017%2fCBO9781316219218.007&partnerID=40&md5=6ad7b619c2cdab480f7ec1d7bee326f2","Introduction Methodological issues are important in acculturation research. The quality of inferences based on our studies can be bolstered by using adequate, up-to-date methods. The present chapter deals with two methodological issues: the design of acculturation studies and procedures to assess acculturation. A leading theme of this chapter is that a careful choice of methodological aspects of a study, such as study and instrument design, can go a long way to enhancing the quality of acculturation studies. Both the design and assessment issues are core topics in cross-cultural psychology. However, we do not discuss this more general methodological literature or specific assessment instruments here. These issues are addressed elsewhere: for the design of cross-cultural studies, see Van de Vijver (2015) and Van de Vijver and Leung (1997); for test adaptations and translations, see Hambleton, Merenda, and Spielberger (2005); for the increasingly popular combination of qualitative and quantitative procedures, known as mixed methods, see Tashakkori and Teddlie, (2003); for overviews of acculturation measures, see Berry, Trimble, and Olmedo (1986), Celenk and Van de Vijver (2011, 2014), Matsudaira (2006), and Rudmin (2009). In the last 30 years, acculturation research has diversified. The prototypical acculturation study examined a single ethnic group that had moved to another country. This type of study is nowadays only one of the many kinds reported in the literature. As noted in Chapter 2, the diversification of the field has added to the complexity of the issues to be addressed in the field. For example, the terms that were used previously have become less adequate; hence we provide here a note on the terminology to clarify our use of terms (see Figure 2.2 for a description of the various kinds of acculturating groups). First, the term mainstream culture refers to the culture of the dominant group(s) in a society. In one kind of society, there is clearly one such group (e.g., Germans in Germany). In many other countries the context of acculturation may be ethnically diverse (e.g., in societies where many groups have come to live together, labeled super-diversity; Vertovec, 2007); an example is London, which used the slogan the “world in one city” in the 2012 Olympics bid to indicate that every nation of the world is represented in the population of London. © Cambridge University Press 2016.",,,"English",Book Chapter,Scopus,2-s2.0-85006591870
"Berdjane B., Pergamenshchikov S.","55620368600;6602794670;","Sequential δ-optimal consumption and investment for stochastic volatility markets with unknown parameters",2016,"Theory of Probability and its Applications",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006263057&doi=10.1137%2fS0040585X97T987867&partnerID=40&md5=aa5f9140c3dc3a5be8139f7b64a5e2f7","We consider an optimal investment and consumption problem for a Black-Scholes financial market with stochastic volatility and unknown stock price appreciation rate. The volatility parameter is driven by an external economic factor modeled as a diffusion process of Ornstein- Uhlenbeck type with unknown drift. We use the dynamical programming approach and find an optimal financial strategy which depends on the drift parameter. To estimate the drift coefficient we observe the economic factor Y in an interval [0, T0] for fixed T0 &gt; 0, and use sequential estimation. We show that the consumption and investment strategy calculated through this sequential procedure is δ-optimal. © 2016 Society for Industrial and Applied Mathematics.","Black-Scholes market model; Hamilton-Jacobi-Bellman equation; Optimal consumption and investment; Sequential analysis; Stochastic volatility; Truncate sequential estimate",,"English",Article,Scopus,2-s2.0-85006263057
"Malinova O.Y.","22934758000;","The official historical narrative as a part of identity policy of the Russian State: From the 1990s to the 2000s",2016,"Polis (Russian Federation)",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003671153&doi=10.17976%2fjpps%2f2016.06.10&partnerID=40&md5=0570f3cd13259c1426f58d21c07f0a20","The article explores a particular aspect of the identity policy of the Russian state - an evolution of the official historical narrative describing a genealogy of the nation. It is highly important for legitimization of the political regime as an ""explanation"" of continuity between collective past, present and future. The research is based on the theoretical frame that conceptualizes a historical component of identity politics and reveals factors that influence its structure in the contemporary Russian context. The author argues that there were two large periods in the development of the official narrative based on different conceptions - that of ""the new Russia"" and of ""the thousand-years-long Russia"". These periods roughly coincide with presidency of Boris Yeltsin and Vladimir Putin - Dmitry Medvedev. The construction of the new narrative maintaining the Russian identity was complicated by a necessity to match two principally different cultural models of political work at the past - that of ""coping with a difficult past/collective trauma"" and aimed at consolidation of the nation/nation-building. There were different approaches to this political task in different periods. In the 1990s the official narrative had integrated discourse about ""trauma and crime"" as a part of legitimization of the post- Soviet transformation, but it could not manage to consolidate the nation. In the 2000s the choice was made for apologetic principle of work with collective past which resulted in the eclectic construction that marginalizes the topic of ""trauma and crime"". In the 2010s we can see some attempts to make the official narrative more consistent which bring ambivalent results. On the one hand, in the context of the current international conflict the apologetic conception of the national past is securitized as a ""weapon"" against the foreign and domestic enemies. On the other hand, a new round of discussions about the national history opens some windows of opportunities for actors struggling for ""coping with difficult past"" agenda.","Collective memory; Governing elite; Identity policy; Identity politics; Macro political (national) identity; Memory politics; Myth; Official historical narrative; Symbolic politics; Usable past",,"Russian",Article,Scopus,2-s2.0-85003671153
"Aleksandrova N.V., Shkolnikova M.A., Dlin V.V., Yugay M.T.","57191613048;57175774500;6601941386;57192267408;","Stimulation of research in biomedicine. Role of effective contract",2016,"Vestnik Rossiiskoi Akademii Meditsinskikh Nauk",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85002711120&doi=10.15690%2fvramn705&partnerID=40&md5=dbfbfc2f4630ae95078477e5c7406aab","Background: Analysis of publication activity in the field of biomedicine shows insignificant input of Russia in the world scientific product. This is largely due to the lack of incentives for researchers. Article describes stimulation of researchers in Russia, compares it with foreign models, formulates main shortcomings of support and stimulation of research in Russia and introduces the concept of effective contract. Aims: Development of personnel motivation and stimulation of employees of scientific and research organizations in the field of health. Materials and methods: As a successful experience the article describes the implementation of effective contract in Veltishev Research and Clinical Institute for Pediatrics where for years remuneration of researchers depended upon their positions without consideration of research results. Effective contract brought significant changes in the traditional system setting new performance and efficiency criteria. New evaluation system took into account publication activity, presentation activity, implementation of research results, raising scientific personnel, thesis work and income-generating activities. Results: Introduction of effective contract already in the second year led to a rise in the number of foreign publications, publications in journals with impact factor of more than 2, the general increase in the number of articles in peer-reviewed journals with impact factor more than 0.3, the growth of the number of articles by 1 researcher, Hirsch index improving both by individual employees and the entire Institute, increase of grant activity and presentation activity at top-rated professional congresses. The growth of publication and presentation activities has been achieved at the reduction of research staff by 23%. From financial viewpoint effective contract resulted in the redistribution of resources in favour of more efficient researchers. Conclusions: The introduction of effective contract and increase of requirements for scientific output did not cause resistance of staff, although demanded certain time for joint development of criteria by scientific community, as well as the development and implementation of soft for continuous assessment of research activity.","Biomedical research; Compensation; Effective contract; Payment method","human; journal impact factor; medical research; organization and management; procedures; publication; publishing; Russian Federation; standards; total quality management; Biomedical Research; Humans; Journal Impact Factor; Periodicals as Topic; Publishing; Quality Improvement; Russia","Russian",Article,Scopus,2-s2.0-85002711120
"Yanovich Y.A.","57003326000;","Asymptotic properties of local sampling on Manifold",2016,"Journal of Mathematics and Statistics",4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000671191&doi=10.3844%2fjmssp.2016.157.175&partnerID=40&md5=dcc6fc357a2541d939ec3b86536484e4","In many applications, the real high-dimensional data occupy only a very small part in the high dimensional 'observation space' whose intrinsic dimension is small. The most popular model of such data is Manifold model which assumes that the data lie on or near an unknown manifold Data Manifold, (DM) of lower dimensionality embedded in an ambient high-dimensional input space (Manifold assumption about highdimensional data). Manifold Learning is a Dimensionality Reduction problem under the Manifold assumption about the processed data and its goal is to construct a low-di-mensional parameterization of the DM (global low-dimensional coordinates on the DM) from a finite dataset sampled from the DM. Manifold assumption means that local neighborhood of each manifold point is equivalent to an area of low-dimensional Euclidean space. Because of this, most of Manifold Learning algorithms include two parts: 'local part' in which certain characteristics reflecting low-dimensional local structure of neighborhoods of all sample points are constructed and 'global part' in which global low-dimensional coordinates on the DM are constructed by solving certain convex optimization problem for specific cost function depending on the local characteristics. Statistical properties of 'local part' are closely connected with local sampling on the manifold, which is considered in the study. © 2016 Yury Aleksandrovich Yanovich.","Asymptotic expansions; Large deviations; Manifold learning",,"English",Article,Scopus,2-s2.0-85000671191
"Frantsouzoff S.A.","57190414708;","On the Dating of the Ethiopian Dynastic Treatise Kebrä nägäśt: New Evidence",2016,"Scrinium",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999663803&doi=10.1163%2f18177565-00121p04&partnerID=40&md5=6fbe79ec53797f1c70044233706296f6","The present article argues the garbled text of the Lev. 18:8 as found in the Ethiopian dynastic treatise Kebrä nägäśt to be intentional. It refers to the conflict between the King of Ethiopia 'Amdä Seyon I (1314-1344) and the Däbrä Libanos monastic congregation. The author argues that the second half of that verse was deliberately changed in order to make the royal marriage of 'Amdä Seyon I to a wife/concubine of his late father to be seen as the mother - son incest. The conflict took place in the 27th year of the reign of 'Amdä Seyon I. The new interpretation of the Lev. 18:8 as appears in the Kebrä nägäśt allows to attribute the treatise rather precisely: the terminus ante quem non can be set from the beginning of the 40s of the 14th century AD, i.e. somewhere in the 1340s. © 2016 Koninklijke Brill NV, Leiden, The Netherlands.","dynastic treatise Kebrä nägäśt; Ethiopian Christian state; Ethiopic version of the Bible; King 'Amdä Seyon I; monarchy and monasticism in medieval Ethiopia; Solomonic dynasty",,"English",Article,Scopus,2-s2.0-84999663803
"Mkhitarian V.S., Mikhaylova S.S.","6602531570;56712842100;","Econometric modelling of the parameters actuarial model of net rates for life insurance of the population of region",2016,"CEUR Workshop Proceedings",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999277926&partnerID=40&md5=f584387c2ddaa2df6eed6a24296bf67b","The article analysed and solved the problems of constructing mortality tables and determining the amount of payment for the foresee-able future, which are relevant in connection with the development of the classical life insurance in Russia and the growing role of methodological developments aimed at determining the cost of insurance coverage. The algorithm calculation is implemented on the example data of a region of the Russian Federation. The practical signifficance of the proposed algo-rithm is that it can be used by insurance companies when calculating the tariff of life insurance in the region.","Actuarial calculations; Insurance rate; Life insurance; Prediction of mortal-ity","Decision making; Risk assessment; Risk management; Econometric modelling; Insurance companies; Insurance coverages; Insurance rates; Life insurance; Russian federation; Insurance","English",Conference Paper,Scopus,2-s2.0-84999277926
"Belkina T.A., Konyukhova N.B., Slavko B.V.","6701440591;8984324000;57192171428;","Survival probability in the life annuity insurance model with stochastic return on investments",2016,"CEUR Workshop Proceedings",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999233007&partnerID=40&md5=3c1531401d06c8363347aa0eb930279a","We investigate the survival probability in the life annuity, or pension, insurance model when whole of the surplus (or a Fixed its part) is invested into a risky asset with the price following the geometric Brownian motion. For the case of exponential distribution of revenue sizes, we formulate a singular boundary value problem for linear integro-differential equation and prove that the survival probability as a function of the initial surplus is the unique solution of this problem. Moreover, asymptotic representations for the survival probability both for small and large values of initial surplus are obtained. The effcient algorithm for the numerical calculation of the survival probability is described. Using computational experiments, we show that in the pension insurance business risky investments play a very important role in strengthening of the insurers solvency in a zone of small sizes of the surplus.","Dual risk model; Exponential distri-bution of revenue sizes; Geometric Brownian motion; Investment; Life annuity insurance; Risky asset; Survival probability","Boundary value problems; Brownian movement; Decision making; Differential equations; Economics; Insurance; Integrodifferential equations; Investments; Probability; Probability distributions; Risk assessment; Risk management; Stochastic systems; Exponential distri-bution of revenue sizes; Geometric Brownian motion; Risk model; Risky assets; Survival probabilities; Stochastic models","English",Conference Paper,Scopus,2-s2.0-84999233007
"Khametov V.M., Shelemekh E.A., Yasonov E.V.","6603186201;55977742300;57192169990;","Solving optimal stopping problem by using computer algebra systems",2016,"CEUR Workshop Proceedings",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999085048&partnerID=40&md5=ddc8c1731b2f687ec73ada023597cf5b","The article deals with optimal stopping problem for arbitrary sequence of bounded random values (finite horizon). We obtained recurrent relations in the form of a Bellman equation and established a criteria of optimality for a stopping moment. Using this results we study how computer algebra systems can be applied to solve optimal stopping problems. We used Maple 14 to solve optimal stopping problem for geometric random walk and managed to find explicit formulas for this problem. Also for geometric random walk explicit solution for any continuous piecewise linear convex downward reward function has been found.","Computer algebra systems; Explicit solution; Optimal stopping problem; Random walk","Algebra; Decision making; Dynamic programming; Economics; Piecewise linear techniques; Random processes; Risk assessment; Risk management; Bellman equations; Computer algebra systems; Explicit formula; Explicit solutions; Optimal stopping problem; Piecewise linear; Random Walk; Recurrent relation; Problem solving","English",Conference Paper,Scopus,2-s2.0-84999085048
"Sergeev A., Babkin E.","56379652600;6701533991;","Towards a formal approach to solution of ontological competence distribution problem",2016,"Lecture Notes in Business Information Processing",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997174245&doi=10.1007%2f978-3-319-49454-8_6&partnerID=40&md5=7c8c9916b04060578f5ad3e78385f449","Competence is a well-known term in the field of enterprise engineering, however, there is very little practical application of competences found in the enterprise engineering literature. This paper proposes the extension of DEMO notation in order to include competences representation, and an algorithm for competence-based enterprise restructuring. The competence distribution problem is appearing during application of the proposed algorithm. The goal of the paper is to provide mathematical formulation of this problem based on the simple competence model and choose possible methods and algorithms for its solution. Literature review on problem solution methods and algorithms, and future research proposal are concluding the paper. © Springer International Publishing AG 2016.","Competence; DEMO; Enterprise engineering; Enterprise restructuring; Task assignment; Workforce planning","Competence; DEMO; Enterprise engineering; Enterprise restructuring; Task assignment; Workforce planning; Data processing","English",Conference Paper,Scopus,2-s2.0-84997174245
