Авторы,Идентификатор автора(ов),Название,Год,Название источника,Цитирования,Ссылка,Краткое описание,Ключевые слова автора,Ключевые слова указателя,Язык оригинального документа,Тип документа,Источник,EID
"Astakhova T.V., Roytberg M.A., Tsitovich I.I., Yakovlev V.V.","7006088616;6602080158;6603934573;37015207100;","Regularities related to introns lengths distribution",2014,"Mathematical Biology and Bioinformatics",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986563674&doi=10.17537%2f2014.9.482&partnerID=40&md5=9264a988e31fb7e13bd62b3ec406f3e2","The regularities in distribution of intron lengths for genomes of 17 species belonging to different taxa (insects, fish, amphibians, reptiles, birds, mammals) were studied. It is shown that the fraction of introns with phase 1 increases with the length of the intron. It was also shown that short and long introns tend to form series. For example, the proportion of short (long) introns that follow short (long) introns is considerably higher than the proportion of short (long) introns in a genome. These patterns are shown for all considered genomes. © 2014 Astakhova T.V., Roytberg M.A., Tsitovich I.I., Yakovlev V.V.","Exon; Intron; Intron phase; Length of intron",,"Russian",Article,Scopus,2-s2.0-84986563674
"Belenky A.S.","7006969623;","Two classes of games on polyhedral sets in systems economic studies",2014,"Springer Optimization and Its Applications",3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975847280&doi=10.1007%2f978-3-319-09683-4_4&partnerID=40&md5=58e7c83777b51ad86e41d24a218d0409","Two classes of two-and three-person games on polyhedral sets of player strategies that appear in estimating fair shares of the market participants in a marketplace are considered. In games from both classes, payoff functions of the players are sums of linear functions of vector arguments or those of linear ones and a bilinear function. Games from the first class are those in which player strategies are connected, i.e., they cannot be chosen by the players independently, whereas player strategies in games from the second class are disjoint. For the games from both classes either sufficient or necessary and sufficient conditions of the equilibriums are provided, and these conditions allow one to calculate the equilibriums by effective optimization techniques. This fact contributes to making the equilibrium concept a productive approach to quantitatively analyzing conflicts in systems economic studies. Economic problems that appear in systems described by nonlinear mathematical models with linear constraints, in particular, by some network models, including (a) restructuring a company and positioning the restructured company in a market or in several markets, (b) forming a pool of regional clients interested in selling their products and in buying somebody else’s ones outside their regions via forward contracts offered by regional brokers, (c) determining initial prices for procurement contracts to be tendered by a public administration, (d) finding competitive transportation tariffs by a railroad company competing with tracking companies for providing transportation services both in a region and between two regions, (e) calculating an optimal volume of producing electricity by a base load power plant in a part of a country’s electrical grid under an uncertain demand in the corresponding network of the grid customers, and (f) forming a public-private partnership to develop a set of projects that a public administration needs to develop and implement, but does not have funds to finance on its own (partly or even completely) are discussed to illustrate how the games under consideration appear, and how they can be analyzed. © Springer International Publishing Switzerland 2014.",,,"English",Book Chapter,Scopus,2-s2.0-84975847280
"Kishimoto T., Prokhorov Y., Zaidenberg M.","36514898000;7003439691;7005142617;","Unipotent group actions on del Pezzo cones",2014,"Algebraic Geometry",11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958694139&doi=10.14231%2fAG-2014-003&partnerID=40&md5=cb9751e2db9bd2498699da16ff56cf35","In [KPZ11b] we showed that for any del Pezzo surface Y of degree d ≧ 4 and for any r ≧ 1, the affine cone X = coner(-KY)(Y ) admits an effective Ga-action. In particular, the group Aut(X) is infinite-dimensional. In this note we prove that for a del Pezzo surface Y of degree ≤ 2, the generalized cones X as above do not admit any nontrivial action of a unipotent affine algebraic group. © Foundation Compositio Mathematica 2014.","Additive group; Affine cone; Del Pezzo surface; Group action",,"English",Article,Scopus,2-s2.0-84958694139
"Lohr E., Tolz V., Semyonov A., Von Hagen M.","26033047800;6508339834;56184821200;25648537300;","The empire and nationalism at war",2014,"The Empire and Nationalism at War",12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951948804&partnerID=40&md5=e7bbc89af8297b386f8bf6121b21f893",[краткое описание не найдено],,,"English",Book,Scopus,2-s2.0-84951948804
"Toldova S.Yu., Serdobolskaya N.V.","56147544600;56730947700;","Verb of speech manaš in mari: Grammaticalization properties",2014,"Voprosy Jazykoznanija",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946167794&partnerID=40&md5=bb5a5ad17aa4307d9c038a79e16ae659","This paper focuses on the paths of grammaticalization of the verb of speech manaš ('say', 'name') in Eastern Mari. The converb of this verb (manan) is desemantisized, it loses the syntactic properties of the verb of speech and shifts to the category of subordinators. Successive grammaticalization steps of this marker can be observed in Modern Mari: in some contexts it functions as a quotation marker, while in others as a subordinator. We suggest two paths of grammaticalization of this form on the basis of the given analysis: the first path involves the context of verbs of speech, mental and emotive complementtaking predicates, the second path involves the contexts of causation and potential situation (in complementation), purpose and causal adverbial clauses. The argumentation for this grammaticalization pattern is based on the constraints on subordinate predicate encoding (acceptability of non-finite clauses with manan), the choice of pronouns [we focus on the choice of the anaphoric vs. deictic strategy of encoding the textual («original» in [Aikhenvald 2008]) speaker and hearer] and the mood of the verb in the complement clause. We show that in Modern Mari the analyzed form can have the following functions: as a quotation marker, as a subordinator in complement and adverbial clauses, as a discourse marker of hesitation and autocorrection, and as a semantically empty subordinator that is used to express negation with the infinitive.","Anaphora; Complementation; Complementizer; Conjunction; Deixis; Grammaticalization; Infinitive; Mari; Subordination; Subordinator; Verbs of speech",,"Russian",Article,Scopus,2-s2.0-84946167794
"Chang Y.-C., Miles I., Hung S.-C.","12244396600;7003911939;7201936122;","Introduction to special issue: Managing technology-service convergence in Service Economy 3.0",2014,"Technovation",6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940233522&doi=10.1016%2fj.technovation.2014.05.011&partnerID=40&md5=b980be48cb098ae0e5f999e7cda01f85","This introduction to the guest issue on managing technology-service convergence, considers how service innovation has emerged and changed over time through three distinct eras: technology adopters, technology enabled and technology-service convergence. Convergence is modeled as relating to the linking of some combination of existing technology or service to a new technology or service resulting in a 2×2 matrix that helps better understand the management challenges faced in service innovation management for the foreseeable future. The four papers in the issue are introduced and summarized. © 2014 Elsevier Ltd.",,"Innovation; Management challenges; Service innovation; Engineering","English",Review,Scopus,2-s2.0-84940233522
"Ingalls C., Kuznetsov A.","7003364310;26433631700;","On nodal Enriques surfaces and quartic double solids",2014,"Mathematische Annalen",4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939894848&doi=10.1007%2fs00208-014-1066-y&partnerID=40&md5=ccc7b2508ba4da5f484a82a4e41ec1d7","We consider the class of singular double coverings X →P3 ramified in the degeneration locus D of a family of 2-dimensional quadrics. These are precisely the quartic double solids constructed by Artin and Mumford as examples of unirational but nonrational conic bundles. With such a quartic surface D one can associate an Enriques surface S which is the factor of the blowup of D by a natural involution acting without fixed points (such Enriques surfaces are known as nodal Enriques surfaces or Reye congruences). We show that the nontrivial part of the derived category of coherent sheaves on this Enriques surface S is equivalent to the nontrivial part of the derived category of a minimal resolution of singularities of X. © 2014, Springer-Verlag Berlin Heidelberg.",,,"English",Article,Scopus,2-s2.0-84939894848
"Paul-Hus A., Bouvier R.L., Ni C., Sugimoto C.R., Pislyakov V., Larivière V.","56290780600;56798693100;37065109500;24465855600;6507609549;14028805600;","Forty years of gender disparities in Russian science: a historical bibliometric analysis",2014,"Scientometrics",12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939871347&doi=10.1007%2fs11192-014-1386-4&partnerID=40&md5=1f2d4c0294cf9f5b8900b33d162b9e2f","Gender disparities persist in several areas of society and scientific research is no exception. This study describes the evolution of the place of women in Russian science from 1973 to 2012, in terms of published research output, research productivity, international and national collaboration, and scientific impact, taking into account the socioeconomic, political and historic context of the country, which was marked by the fall of the USSR in 1991. The results show that gender parity is far from being achieved. Women remain underrepresented in terms of their contribution to research output and scientific impact in almost all disciplines, with Mathematics and Physics, research areas in which Russia is specialized, having the largest gap. Men and women show different collaboration patterns on the national and international level, whereas women are preeminent on the national scene, men are on the international one. Although the impact of women’s scientific output significantly increases after the fall of the USSR, the gap between both genders remains stable over time for most of the disciplines. As a result, this increase cannot be interpreted as an improvement of the women’s relative influence in Russian science, but rather an improvement of Russian science impact in general. © 2014, Akadémiai Kiadó, Budapest, Hungary.","Collaboration; Gender; Research impact; Research productivity; Russia",,"English",Article,Scopus,2-s2.0-84939871347
"Burov A.A., Guerman A.D., Kosenko I.I.","14120866400;6508339570;6602748639;","Dynamics of Moon elevator",2014,"Proceedings of the International Astronautical Congress, IAC",4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938153827&partnerID=40&md5=ae76a6b81d5a5aec3764b0dd701768ad","We consider dynamics of a tethered system moving in gravitational field of two primaries, e.g., the Earth and the Moon, or a planet and its satellite, or a double asteroid system. We assume that the moon keeps its orientation with respect to the planet and the spacecraft is anchored to the moon surface via a light tether. The equations of motion are deduced in the framework of a restricted circular three-body problem. The system possesses several relative equilibrium configurations; the locations of these equilibria depend on system parameters, such as the radius of the moon surface and the coordinates of the anchor point of the tether. Stability of the described equilibrium configurations is studied using Routh's criterion. Copyright © 2014 by Prof. Anna Guerman.",,"Earth (planet); Equations of motion; Satellites; Tetherlines; Anchor point; Equilibrium configuration; Gravitational fields; Moon surface; Relative equilibria; Tethered systems; Three-body problem; Moon","English",Conference Paper,Scopus,2-s2.0-84938153827
"Chouaf B., Pergamenchtchikov S.","6504823095;6602794670;","Optimal investment with bounded VaR for power utility functions",2014,"Inspired by Finance: The Musiela Festschrift",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930065631&doi=10.1007%2f978-3-319-02069-3_6&partnerID=40&md5=7860b3f21fcfc1dd3f51e05c64243ccc","We consider an optimal investment problem for Black-Scholes type financial market with bounded VaR measure on the whole investment interval [0,T]. The explicit form for the optimal strategies is found. © Springer International Publishing Switzerland 2014. All rights are reserved.","Portfolio optimization; Risk constraints; Stochastic optimal control; Value-at-Risk",,"English",Book Chapter,Scopus,2-s2.0-84930065631
"Levin A., Olshanetsky M., Zotov A.","7403194458;6603044041;35448469200;","Planck constant as spectral parameter in integrable systems and KZB equations",2014,"Journal of High Energy Physics",11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928546487&doi=10.1007%2fJHEP10%282014%29109&partnerID=40&md5=e3c56580d14cc75f1b9e6767949275b3","We construct special rational g\N Knizhnik-Zamolodchikov-Bernard (KZB) equations with N punctures by deformation of the corresponding quantum glN rational R-matrix. They have two parameters. The limit of the first one brings the model to the ordinary rational KZ equation. Another one is т. At the level of classical mechanics the deformation parameter т allows to extend the previously obtained modified Gaudin models to the modified Schlesinger systems. Next, we notice that the identities underlying generic (elliptic) KZB equations follow from some additional relations for the properly normalized R-matrices. The relations are noncommutative analogues of identities for (scalar) elliptic functions. The simplest one is the unitarity condition. The quadratic (in R matrices) relations are generated by noncommutative Fay identities. In particular, one can derive the quantum Yang-Baxter equations from the Fay identities. The cubic relations provide identities for the KZB equations as well as quadratic relations for the classical r-matrices which can be treated as halves of the classical Yang-Baxter equation. At last we discuss the R-matrix valued linear problems which provide gl^ CM models and Painleve equations via the above mentioned identities. The role of the spectral parameter plays the Planck constant of the quantum R-matrix. When the quantum glw R-matrix is scalar (N = 1) the linear problem reproduces the Krichever's ansatz for the Lax matrices with spectral parameter for the gl^ CM models. The linear problems for the quantum CM models generalize the KZ equations in the same way as the Lax pairs with spectral parameter generalize those without it. © The Authors.","Gauge Symmetry; Integrable Equations In Physics; Quantum Groups",,"English",Article,Scopus,2-s2.0-84928546487
"Kolomak E.A., Trubekhina I.E.","46461533700;56502428700;","A study of agglomeration processes on the territory of Novosibirsk oblast",2014,"Regional Research of Russia",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922177409&doi=10.1134%2fS2079970514040108&partnerID=40&md5=34fff1787a01638c33f7dca9b3ae68d7","This is a study of agglomeration processes within Novosibirsk oblast, a federal subject. The study is empirical in nature; the theoretical framework is based on the principles of the new economic geography. The analysis shows that, despite the high level of spatial concentration of economic activity, the agglomeration processes tend to continue. The factors the dynamics of spatial differences within the oblast are the size of the local markets and the intensity of relationships between market agents. At the same time the interactions between different municipal districts within the oblast are dominated by negative effects; the districts are adversely affected by the proximity to Novosibirsk, a city with a large economy. The patterns identified in the study provide evidence of a very likely increase in the polarization of Novosibirsk oblast. The processes and relationships that underlie the agglomeration tendencies in the territory are based on technological and market factors, such as increasing returns to scale of economic activity and imperfect competition in regional markets. The market transformations in Russia have strengthened the role and influence of these factors. Thus, despite the continued interest from the oblast administration toward territorial development and their vigorous redistribution policy, there are no signs of a decrease in spatial differences across the oblast. © Pleiades Publishing, Ltd., 2014. Original Russian Text © E.A. Kolomak, I.E. Trubekhina, 2013.","Agglomeration; Differences between municipalities; Economic geography; Market potential; Population density; Regional economy; Regression estimates; Spatial concentration; Theil index","agglomeration; economic activity; economic geography; economic theory; index method; market conditions; population density; regional economy; territory; Novosibirsk; Russian Federation","English",Article,Scopus,2-s2.0-84922177409
"Lyulko Y.A., Shiryaev A.N.","36634789600;7006804866;","Sharp maximal inequalities for stochastic processes",2014,"Proceedings of the Steklov Institute of Mathematics",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921932043&doi=10.1134%2fS0081543814080100&partnerID=40&md5=e154fd48c24d618b8279bf58fdbb4e74","This work is a survey of existing methods and results in the problem of estimating the mathematical expectation of the maximum of a random process up to an arbitrary Markov time. Both continuous-time (standard Brownian motion, skew Brownian motion, Bessel processes) and discrete-time (symmetric Bernoulli random walk and its modulus) processes are considered. © 2014, Pleiades Publishing, Ltd.",,,"English",Article,Scopus,2-s2.0-84921932043
"Muravlev A.A., Shiryaev A.N.","40661808400;7006804866;","Two-sided disorder problem for a Brownian motion in a Bayesian setting",2014,"Proceedings of the Steklov Institute of Mathematics",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921926836&doi=10.1134%2fS0081543814080124&partnerID=40&md5=f75ba9d14250104b9dbf9a5bf953e95f","A two-sided disorder problem for a Brownian motion in a Bayesian setting is considered. It is shown how to reduce this problem to the standard optimal stopping problem for a posterior probability process. Qualitative properties of a solution are analyzed; namely, the concavity, continuity, and the smooth-fit principle for the risk function are proved. Optimal stopping boundaries are characterized as a unique solution to some integral equation. © 2014, Pleiades Publishing, Ltd.",,,"English",Article,Scopus,2-s2.0-84921926836
"Zhitlukhin M.V., Shiryaev A.N.","26538412000;7006804866;","On the existence of solutions of unbounded optimal stopping problems",2014,"Proceedings of the Steklov Institute of Mathematics",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921900349&doi=10.1134%2fS0081543814080185&partnerID=40&md5=7654a9352fd90332046a95a3eb5e4e40","Known conditions of existence of solutions of optimal stopping problems for Markov processes assume that payoff functions are bounded in some sense. In this paper we prove weaker conditions which are applicable to unbounded payoff functions. The results obtained are applied to the optimal stopping problem for a Brownian motion with the payoff function G(τ,Gτ)=|Gτ|-c/(1-τ). © 2014, Pleiades Publishing, Ltd.",,,"English",Article,Scopus,2-s2.0-84921900349
"Zlotnik A., Ducomet B., Zlotnik I., Romanova A.","7101674545;7004842952;14043052500;56167257100;","Splitting in potential finite-difference schemes with discrete transparent boundary conditions for the time-dependent Schrödinger equation",2014,"Lecture Notes in Computational Science and Engineering",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921819163&doi=10.1007%2f978-3-319-10705-9__20&partnerID=40&md5=6149659ee5f1325184a553cbf0c90bc4","The time-dependent Schrödinger equation is the key one in many fields. It should be often solved in unbounded space domains. Several approaches are known to deal with such problems using approximate transparent boundary conditions (TBCs) on the artificial boundaries. Among them, there exist the so-called discrete TBCs whose advantages are the complete absence of spurious reflections, reliable computational stability, clear mathematical background and the corresponding rigorous stability theory. In this paper, the Strang-type splitting with respect to the potential is applied to three two-level schemes with different discretizations in space having the approximation order O(⊤2 + {pipe}h{pipe}k= 2 or 4. Explicit forms of the discrete TBCs are given and results on existence, uniqueness and uniform in time L2-stability of solutions are stated in a unified manner. Due to splitting, an effective direct algorithm to implement the schemes is presented for general potential. © Springer International Publishing Switzerland 2015.",,"Boundary conditions; Computation theory; Approximation orders; Artificial boundaries; Computational stability; Discrete transparent boundary conditions; Finite difference scheme; Spurious reflections; Stability of solutions; Transparent boundary conditions; Finite difference method","English",Article,Scopus,2-s2.0-84921819163
"Arzhantsev I., Hausen J., Herppich E., Liendo A.","6603456308;6701859200;38661196200;16555387100;","The automorphism group of a variety with torus action of complexity one",2014,"Moscow Mathematical Journal",12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921736001&partnerID=40&md5=36c1f0b3699dedd7ac4757ed709af526","We consider a normal complete rational variety with a torus action of complexity one. In the main results, we determine the roots of the automorphism group and give an explicit description of the root system of its semisimple part. The results are applied to the study of almost homogeneous varieties. For example, we describe all almost homogeneous (possibly singular) del Pezzo K*-surfaces of Picard number one and all almost homogeneous (possibly singular) Fano threefolds of Picard number one having a reductive automorphism group with twodimensional maximal torus. © 2014 Independent University of Moscow.","Algebraic variety; Automorphism; Cox ring; Demazure root; Locally nilpotent derivation; Mori dream space; Torus action",,"English",Article,Scopus,2-s2.0-84921736001
"Barmin I.V., Dunham D.W., Kulagin V.P., Savinykh V.P., Tsvetkov V.Y.","6602670305;7005970860;56912007700;56412838700;56412459400;","Rings of debris in near-Earth space",2014,"Solar System Research",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920987327&doi=10.1134%2fS0038094614070041&partnerID=40&md5=da468bb865d16ce503a263bb07fc9371","The formation of space debris as an accumulation of small heavenly bodies in near-Earth space is considered. How debris can arise in near-Earth space is described. The accumulation of debris is shown to have a ring structure. The formation and spatial distribution of debris are statistically analyzed. A hypothesis for the formation of debris rings in near-Earth space is proposed. © 2014, Pleiades Publishing, Inc.","rings of debris; small heavenly bodies; space; space research",,"English",Article,Scopus,2-s2.0-84920987327
"Barmin I.V., Kulagin V.P., Savinykh V.P., Tsvetkov V.Y.","6602670305;56912007700;56412838700;56412459400;","Near-Earth space as an object of global monitoring",2014,"Solar System Research",2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920941504&doi=10.1134%2fS003809461407003X&partnerID=40&md5=644e5e773d8f93481fe09ab4f8c2c33b","Near-Earth space is analyzed as a specific object for global monitoring. The structure and specific features of near-Earth space are considered. It is shown that this zone includes almost all the terrestrial fields and the regions where space is actively explored by man. © 2014, Pleiades Publishing, Inc.","near space; planetology; space; space exploration",,"English",Article,Scopus,2-s2.0-84920941504
"Kogan K., Nikolenko S., Eugster P., Ruan E.","8219662100;13608710100;16303930200;55849324400;","Strategies for mitigating TCAM space bottlenecks",2014,"Proceedings - 2014 IEEE 22nd Annual Symposium on High-Performance Interconnects, HOTI 2014",10,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918819022&doi=10.1109%2fHOTI.2014.17&partnerID=40&md5=dd0ca09b1b3a10422888483f2c327e97","Transport networks satisfy requests to forward data in a given topology. At the level of a network element, forwarding decisions are defined by flows. To implement desired data properties during forwarding, a network operator imposes economic models by applying policies to flows. In real applications, the number of different policies is much smaller than the number of flows. In this work, we draw from our experience in classifier design for commercial systems and demonstrate how to share classifiers that represent policies between flows while still implementing them per flow per policy state. The resulting space saving is several orders of magnitude higher than any state-of-the art methods which reduce space of classifiers representation. © 2014 IEEE.","Packet classification; Service policies; TCAM","Classifier design; Commercial systems; Orders of magnitude; Packet classification; Real applications; Service policy; TCAM; Transport networks","English",Conference Paper,Scopus,2-s2.0-84918819022
"Kiselyova N.N., Stolyarenko A.V., Ryazanov V.V., Sen'Ko O.V., Dokukin A.A., Podbel'Skii V.V.","6602288988;56111010800;57206347328;6507350369;56003220700;36245602900;","Prediction of new compounds in the AHal-BHal3 systems",2014,"Russian Journal of Inorganic Chemistry",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84913590695&doi=10.1134%2fS0036023614120109&partnerID=40&md5=a3b2e1da57f73139fe38dc1cfaa2f975","Yet-nonsynthesized compounds of the compositions A2BHal5, A3BHal6, and ABHal4 in systems of mono- and trivalent metal halides were predicted, and so was the type of their crystal structure under normal conditions. The calculations were performed by precedent-based pattern recognition methods using a special system for computer design of inorganic compounds. The new compounds were predicted using only the data on the properties of constituent elements and simple halides. © 2014 Pleiades Publishing, Ltd.",,"Crystal structure; Inorganic compounds; Metal halides; Computer designs; Constituent elements; Normal condition; Pattern recognition method; Pattern recognition systems","English",Article,Scopus,2-s2.0-84913590695
"Müller T.S., De Graaf N.D., Schmidt P.","55576173000;6701459477;55438467100;","Which Societies Provide a Strong Religious Socialization Context? Explanations Beyond the Effects of National Religiosity",2014,"Journal for the Scientific Study of Religion",8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84913537309&doi=10.1111%2fjssr.12147&partnerID=40&md5=117274c41fd0970494c3425f46c0de65","Religious socialization occurs within the immediate family as well as in the broader social context. Previous research has shown that parents' religiosity matters less for the transmission of religious beliefs in devout than in secular nations, implying smaller costs of religious socialization. In this article we test which other societal factors affect the transmission of religious beliefs: anti-religious policies in formerly socialist countries, economic development, and income inequality. Our results indicate that societies with high levels of income inequality seem to provide the most favorable context for religious socialization. Individuals develop strong religious beliefs even if they only received little religious socialization within the family. Formerly socialist nations increased socialization costs through the overall suppression of religious practice. Economic development has no impact on socialization effects, suggesting that inequality is a more important driver of religious change than previously thought. © 2014 The Society for the Scientific Study of Religion.","Cross-national comparison; Inequality; Multilevel analysis; Religious beliefs; Religious socialization",,"English",Article,Scopus,2-s2.0-84913537309
"Delhey J., Newton K., Welzel C.","56120644000;7103352013;6602585494;","The Radius of Trust Problem Remains Resolved",2014,"American Sociological Review",7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911489590&doi=10.1177%2f0003122414555399&partnerID=40&md5=bda3337a940329f500175aa0083d7406",[краткое описание не найдено],,"social construction; social network; social theory","English",Article,Scopus,2-s2.0-84911489590
"Rubin V.A., Mitsyuk A.A., Lomazova I.A., Van Der Aalst W.M.P.","14016543900;56380468400;6701413146;7007153024;","Process mining can be applied to software too!",2014,"International Symposium on Empirical Software Engineering and Measurement",18,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907808593&doi=10.1145%2f2652524.2652583&partnerID=40&md5=dd0af03d8b0fadfaf01fc77229d10305","Modern information systems produce tremendous amounts of event data. The area of process mining deals with extracting knowledge from this data. Real-life processes can be effectively discovered, analyzed and optimized with the help of mature process mining techniques. There is a variety of process mining case studies and experience reports from such business areas as healthcare, public, transportation and education. Although nowadays, these techniques are mostly used for discovering business processes. The goal of this industrial paper is to show that process mining can be applied to software too. Here we present and analyze our experiences on applying process mining in different productive software systems used in the touristic domain. Process models and user interface workflows underlie the functional specifications of the systems we experiment with. When the systems are utilized, user interaction is recorded in event logs. After applying process mining methods to these logs, process and user interface flow models are automatically derived. These resulting models provide insight regarding the real usage of the software, motivate the changes in the functional specifications, enable usability improvements and software redesign. Thus, with the help of our examples we demonstrate that process mining facilitates new forms of software analysis. The user interaction with almost every software system can be mined in order to improve the software and to monitor and measure its real usage. © 2014 Authors.","client technology; process mining; software process mining; user interface design","Process mining; Software process; User interface designs","English",Conference Paper,Scopus,2-s2.0-84907808593
"Kogan K., Nikolenko S., Rottenstreich O., Culhane W., Eugster P.","8219662100;13608710100;24328397000;55447471700;16303930200;","SAX-PAC (Scalable And eXpressive PAcket Classification)",2014,"SIGCOMM 2014 - Proceedings of the 2014 ACM Conference on Special Interest Group on Data Communication",36,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907327762&doi=10.1145%2f2619239.2626294&partnerID=40&md5=7ce47ab981490ba5ffb08ed83ac27599","Efficient packet classification is a core concern for network services. Traditional multi-field classification approaches, in both software and ternary content-addressable memory (TCAMs), entail tradeoffs between (memory) space and (lookup) time. TCAMs cannot efficiently represent range rules, a common class of classification rules confining values of packet fields to given ranges. The exponential space growth of TCAM entries relative to the number of fields is exacerbated when multiple fields contain ranges. In this work, we present a novel approach which identifies properties of many classifiers which can be implemented in linear space and with worst-case guaranteed logarithmic time and allows the addition of more fields including range constraints without impacting space and time complexities. On real-life classifiers from Cisco Systems and additional classifiers from ClassBench (with real parameters), 90-95% of rules are thus handled, and the other 5-10% of rules can be stored in TCAM to be processed in parallel. © 2014 ACM.","packet classification; TCAM","Convolutional codes; Packet networks; Classification approach; Classification rules; Logarithmic time; Packet classification; Range constraints; Space and time complexity; TCAM; Ternary content addressable memory; Ternary content adressable memory","English",Conference Paper,Scopus,2-s2.0-84907327762
"Bogachev V.I., Röckner M., Shaposhnikov S.V.","7005751293;7005906394;36953589600;","On existence of Lyapunov functions for a stationary Kolmogorov equation with a probability solution",2014,"Doklady Mathematics",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906880113&doi=10.1134%2fS1064562414050020&partnerID=40&md5=28d3d1f68e4028b9ba8b4c0c22c46319",[краткое описание не найдено],,,"English",Article,Scopus,2-s2.0-84906880113
"Bartolini S., Bonatti L., Sarracino F.","57193482010;9432830200;35225215100;","The Great Recession and the bulimia of US consumers: Deep causes and possible ways out",2014,"Cambridge Journal of Economics",8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906847387&doi=10.1093%2fcje%2fbeu006&partnerID=40&md5=049e1f0c8732e9719ff2e7667ad3586d","This paper focuses on the apparent bulimia of US consumers and its role in the recent crisis. We seek to show how various characteristics of American society and the US economy are related to this phenomenon. We illustrate some structural features of the US economy and public policies that may have created a difference, in terms of patterns of consumption and market participation, between the USA and continental Europe. We then present some explanations of US hyperconsumerism put forward by psychologists and sociologists, thus relating this phenomenon to the decline in subjective well-being and social capital documented in the USA. We also discuss how the negative endogenous growth paradigm may help to account for it. Finally, we review the debate on the US policy agenda by underlining some weaknesses in the two politically more realistic options and by outlining a third policy strategy, which is possibly preferable for people's long-term well-being. © The Author 2014. Published by Oxford University Press on behalf of the Cambridge Political Economy Society. All rights reserved.","Growth rebalancing; Happiness; Hyperconsumerism; Negative externalities; Working time","economic development; economic growth; economic policy; Great Depression; policy approach; strategic approach; United States","English",Article,Scopus,2-s2.0-84906847387
"Tikhonov A.N., Lvov B.G., Petrosyants K.O., Uvaysov S.U., Kharitonov I.A., Balakin S.V., Chetyrkin A.N., Krutikov V.N.","56342477200;55854080900;6602577918;55931417100;56711354200;57035239100;56342255800;57197413860;","The system of microelectronics education for aerospace industry based on 'university-enterprise' link",2014,"10th European Workshop on Microelectronics Education, EWME 2014",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906748406&doi=10.1109%2fEWME.2014.6877413&partnerID=40&md5=ad118e6949f3f52c2a9aa99fe9f93255","The innovations in microelectronics education for russian aerospace industry are discussed. Three proposals are suggested: 1) special master's programs; 2) joint departments with the enterprises; 3) special center of design and investigation in extremal electronics. It is maintained that the flexible construction 'university-enterprise' would help to prepare the next generation of microelectronics engineers satisfying the aerospace industry requirements. © 2014 IEEE.","aerospace industry; extremal electronics; joint department with enterprise; scientific-educational center; special master's program; university-enterprise link","Aerospace industry; Microelectronics; Extremal; Flexible construction; Industry requirements; scientific-educational center; special master's program; university-enterprise link; Education","English",Conference Paper,Scopus,2-s2.0-84906748406
"Bykadorov I.A., Kokovin S.G., Zhelobod'Ko E.V.","6507829773;23392413500;56330916800;","Product diversity in a vertical distribution channel under monopolistic competition",2014,"Automation and Remote Control",6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906280188&doi=10.1134%2fS0005117914080141&partnerID=40&md5=a4b50afce79340e05e020da0a7ff4950","In Russia, chain stores have achieved considerable market power. In this work, we combine a Dixit-Stiglitz industry model with a monopolistic retailer in order to address the following questions: does the retailer always impair prices, variety of goods, and ultimately welfare? Which market structure is worse: Nash or Stackelberg? What should be the public policy in this area? © 2014 Pleiades Publishing, Ltd.",,"Commerce; Market Power; Market structures; Monopolistic competition; Product diversity; Stackelberg; Vertical distributions; Competition","English",Article,Scopus,2-s2.0-84906280188
